-552.22,563.03,251.6
-551.3,563.23,253.01
-550.24,563.38,254.61
-549.02,563.45,256.39
-547.67,563.42,258.35
-546.18,563.27,260.47
-544.58,563,262.73
-542.89,562.59,265.14
-541.11,562.06,267.67
-539.27,561.4,270.33
-537.36,560.6,273.1
-535.41,559.68,275.98
-533.43,558.65,278.96
-531.41,557.5,282.03
-529.38,556.26,285.18
-527.33,554.91,288.41
-525.29,553.48,291.71
-523.25,551.98,295.07
-521.22,550.41,298.48
-518.23,548.29,303.25
-515.16,546.05,308.33
-511.99,543.68,313.73
-508.74,541.18,319.41
-505.38,538.52,325.35
-501.93,535.72,331.52
-498.4,532.77,337.91
-494.8,529.67,344.47
-491.15,526.44,351.19
-487.45,523.06,358.04
-483.72,519.53,365.01
-479.95,515.83,372.07
-476.17,511.95,379.21
-472.38,507.89,386.4
-468.61,503.65,393.61
-464.87,499.21,400.83
-461.17,494.6,408.02
-457.54,489.83,415.14
-452.63,482.01,419.2
-447.81,474.05,423.17
-443.09,465.97,427.02
-438.48,457.78,430.75
-433.96,449.5,434.34
-429.56,441.15,437.78
-425.24,432.72,441.05
-421.01,424.22,444.13
-416.87,415.66,447.02
-412.81,407.04,449.69
-408.82,398.35,452.13
-404.91,389.6,454.35
-401.05,380.77,456.31
-397.25,371.86,458.01
-393.5,362.87,459.46
-389.77,353.79,460.63
-386.06,344.62,461.52
-382.37,335.35,462.14
-378.67,326,462.48
-374.98,316.55,462.54
-371.28,307.01,462.33
-367.56,297.39,461.83
-363.83,287.68,461.07
-360.07,277.88,460.03
-356.28,268,458.72
-352.46,258.05,457.14
-348.6,248.02,455.3
-344.72,237.93,453.19
-340.79,227.76,450.82
-336.83,217.54,448.2
-332.84,207.26,445.33
-328.8,196.92,442.21
-324.71,186.54,438.85
-320.58,176.11,435.27
-316.4,165.64,431.47
-312.16,155.14,427.46
-309.23,147.49,426.25
-306.23,139.84,424.83
-303.18,132.2,423.22
-300.11,124.58,421.44
-297,117.01,419.48
-293.87,109.48,417.36
-290.73,102.02,415.1
-287.57,94.656,412.71
-284.41,87.394,410.2
-281.25,80.255,407.59
-278.1,73.252,404.89
-274.95,66.412,402.1
-271.82,59.748,399.25
-268.72,53.287,396.35
-265.64,47.03,393.38
-262.62,40.999,390.37
-259.65,35.197,387.31
-256.73,29.617,384.23
-253.87,24.277,381.14
-251.07,19.169,378.04
-248.34,14.316,374.93
-245.68,9.7368,371.84
-243.12,5.4303,368.81
-240.64,1.3894,365.85
-238.26,-2.3992,362.97
-235.96,-5.9452,360.17
-233.76,-9.2463,357.45
-231.64,-12.298,354.8
-229.62,-15.092,352.23
-228.3,-17.221,350.61
-227.01,-19.249,349
-225.74,-21.168,347.43
-224.5,-22.98,345.88
-223.29,-24.681,344.36
-222.11,-26.271,342.88
-220.96,-27.747,341.44
-219.85,-29.107,340.04
-218.78,-30.348,338.68
-217.76,-31.464,337.36
-216.77,-32.475,336.08
-215.83,-33.378,334.84
-214.94,-34.172,333.64
-214.09,-34.866,332.49
-213.29,-35.46,331.37
-212.54,-35.958,330.29
-211.83,-36.362,329.24
